date,gross,net,vt,turnover,scale
2018-02-13,0.004650461802741639,0.004650461802741639,0.0035734888128414726,0.0,0.7684159045741982
2018-02-14,0.010774059811609319,0.010774059811609319,0.00827063550366859,0.0,0.7676433626957196
2018-02-15,0.015931924088573322,0.015931924088573322,0.01212736030115504,0.0,0.7611987248830173
2018-02-16,0.004447796788774308,0.0025947617230985924,0.0019432290336296612,1.544195888063097,0.7489046166863873
2018-02-20,-0.010357163845087704,-0.010357163845087704,-0.00777779684176629,0.0,0.7509581733087306
2018-02-21,-0.006041121279564526,-0.006041121279564526,-0.004557886961465082,0.0,0.7544769837485595
2018-02-22,0.004909216375123441,0.004199803437264,0.0031571674769482363,0.5911774482162008,0.7517417241329278
2018-02-23,0.014668248611437996,0.014668248611437996,0.011021458624776615,0.0,0.7513820440827755
2018-02-26,0.008519266247370325,0.008519266247370325,0.006353118924206862,0.0,0.7457354588686442
2018-02-27,-0.019216621562523233,-0.020343096077661042,-0.015100467092306486,0.9387287626148424,0.7422895234166672
2018-02-28,-0.011346807540317774,-0.011346807540317774,-0.008146774440317438,0.0,0.717979432661575
2018-03-01,-0.007591824674013165,-0.007591824674013165,-0.005406482132469295,0.0,0.7121452831986093
2018-03-02,0.003158220594336138,0.002075014440835724,0.0014800830456296091,0.9026717945836786,0.7132880699536227
2018-03-05,0.0055169648116569275,0.0055169648116569275,0.003935194442182776,0.0,0.7132897483536615
2018-03-06,0.006709554962667893,0.006709554962667893,0.004777690201033959,0.0,0.7120725931327978
2018-03-07,0.0018619033994542753,0.0018619033994542753,0.0013236740262402586,0.0,0.7109251890448388
2018-03-08,0.0016507268182981926,0.0016507268182981926,0.001174188764139588,0.0,0.7113162221173043
2018-03-09,0.010656144504443323,0.010656144504443323,0.007587488457752684,0.0,0.7120294262703464
2018-03-12,-0.0008968945586761036,-0.002682598345194732,-0.0019018488570158563,1.488086488765524,0.7089577388365232
2018-03-13,-0.00452249452338599,-0.00452249452338599,-0.003207501904994526,0.0,0.7092328997654751
