date,gross,net,vt,turnover,scale
2024-05-15,0.011217734957538139,0.011217734957538139,0.012167869618082009,0.0,1.0846993322752196
2024-05-16,-0.002732494069870417,-0.002732494069870417,-0.0029774850340423082,0.0,1.0896583699387532
2024-05-17,0.0031978649698657102,0.0031978649698657102,0.0035054536541124968,0.0,1.0961856385886435
2024-05-20,0.0017955209735728006,0.0017955209735728006,0.001966056428978816,0.0,1.0949782586313526
2024-05-21,-0.001615153786381468,-0.001615153786381468,-0.001768383026008812,0.0,1.094869752291906
2024-05-22,-0.003326554115470448,-0.003926554115470448,-0.004296350708702205,0.5,1.0941784023234966
2024-05-23,-0.006545829279013843,-0.006545829279013843,-0.0074323033120225895,0.0,1.1354257795648313
2024-05-24,0.00748437008296754,0.00748437008296754,0.008426680513710264,0.0,1.1259037728354957
2024-05-28,0.0003709004409603034,0.0003709004409603034,0.00041409415809574537,0.0,1.1164563650116148
2024-05-29,-0.009628811074214927,-0.009628811074214927,-0.01075828086456788,0.0,1.1173010646535135
2024-05-30,-0.004898264169709676,-0.004898264169709676,-0.005441232491349388,0.0,1.1108491299831005
2024-05-31,-0.0004571903813321565,-0.0004571903813321565,-0.0005066588012027154,0.0,1.1082009199896514
2024-06-03,0.005211035516047791,0.005211035516047791,0.005839540975022168,0.0,1.1206104731082422
2024-06-04,-0.0023615871662817367,-0.0023615871662817367,-0.002634895210401856,0.0,1.1157306611512614
2024-06-05,0.014121999236156424,0.014121999236156424,0.01605129098491224,0.0,1.1366160496465876
2024-06-06,0.002611508449455624,0.002611508449455624,0.0029141881522372526,0.0,1.1159022490793484
2024-06-07,-0.006527310480259174,-0.006527310480259174,-0.007437701129841938,0.0,1.1394740839027189
2024-06-10,0.0009418352593409673,-0.00025816474065903255,-0.00029325207862144223,1.0,1.135910650977512
2024-06-11,0.0016864220208808456,0.0016864220208808456,0.0019199256671742695,0.0,1.1384609803490713
2024-06-12,0.013265463899599095,0.013265463899599095,0.015357144391990422,0.0,1.1576786540012778
2024-06-13,-0.0034638472676220833,-0.0034638472676220833,-0.0038866036655396587,0.0,1.1220482213142717
2024-06-14,-0.004251744393659995,-0.004251744393659995,-0.004812565004301929,0.0,1.1319036514702538
2024-06-17,0.010914066499095876,0.010914066499095876,0.012341173926468918,0.0,1.1307585424269921
2024-06-18,0.001959353319599455,0.001959353319599455,0.00217313510897224,0.0,1.1091083406113238
2024-06-20,-0.003683515005761334,-0.003683515005761334,-0.0040852781752379755,0.0,1.1090705939430814
2024-06-21,-0.0033813060579955534,-0.0033813060579955534,-0.0038606476282902896,0.0,1.1417622546061066
2024-06-24,-0.0037825462119256414,-0.0037825462119256414,-0.004310735699681046,0.0,1.1396386080069887
2024-06-25,0.007474956122903165,0.007474956122903165,0.008514946260933383,0.0,1.1391299321267856
2024-06-26,-0.0001210096869398436,-0.0001210096869398436,-0.00013676979447438032,0.0,1.130238396058089
2024-06-27,0.0005677630296144764,-3.22369703855235e-05,-3.643566974403637e-05,0.5,1.1302448495717934
2024-06-28,-0.0039884417869850974,-0.0039884417869850974,-0.004519769201896155,0.0,1.1332167907388948
2024-07-01,0.005632621203613103,0.005632621203613103,0.00636689239504914,0.0,1.130360477811828
2024-07-02,0.0040041495653338754,0.0040041495653338754,0.004510164638539059,0.0,1.1263726703882477
2024-07-03,0.010718377895554354,0.010718377895554354,0.012111050999728194,0.0,1.1299331967714514
2024-07-05,0.009087471152139204,0.009087471152139204,0.01010986648193591,0.0,1.1125060330514538
2024-07-08,-0.0013978122018864503,-0.0013978122018864503,-0.001567087122105999,0.0,1.1210999016828582
2024-07-09,-0.003977981723285923,-0.003977981723285923,-0.004471872887638966,0.0,1.1241562175768558
2024-07-10,0.011166809778135,0.011166809778135,0.012536215384218383,0.0,1.1226317662153362
2024-07-11,-0.008314557074017959,-0.008314557074017959,-0.009158825731170687,0.0,1.1015410261348704
2024-07-12,0.008812687614692782,0.008812687614692782,0.010004611031881296,0.0,1.1352508416616631
2024-07-15,-0.0040587916137371505,-0.0040587916137371505,-0.0045736048667933535,0.0,1.1268390452256272
2024-07-16,0.010603180051677513,0.009403180051677514,0.011158380242240147,1.0,1.1866602767272874
2024-07-17,-0.012607698718240301,-0.012607698718240301,-0.01514175701567617,0.0,1.2009929293257695
2024-07-18,-0.01155315258980999,-0.01155315258980999,-0.013369430673639661,0.0,1.1572106028818185
2024-07-19,-0.00590786808026747,-0.00590786808026747,-0.006680883888778972,0.0,1.1308451370289407
2024-07-22,0.011800484682305601,0.011800484682305601,0.013244283301647298,0.0,1.1223507896677007
2024-07-23,-0.0016019153614724446,-0.0016019153614724446,-0.0017743646615653954,0.0,1.1076519423188746
2024-07-24,-0.019417014740100103,-0.019417014740100103,-0.021475584321994097,0.0,1.1060188504488606
2024-07-25,0.0005768189547341873,0.0005768189547341873,0.0006079943511815429,0.0,1.054047108180975
2024-07-26,0.012410227187387712,0.012410227187387712,0.013106784254454875,0.0,1.0561276644294684
2024-07-29,-0.0037929496946544072,-0.0037929496946544072,-0.00393407197007563,0.0,1.037206471686169
2024-07-30,-0.003246224198164005,-0.003246224198164005,-0.0033629153423802138,0.0,1.0359467298291372
2024-07-31,0.015776056514314407,0.015776056514314407,0.016397207844456734,0.0,1.0393730416456561
2024-08-01,-0.02115393056027967,-0.02235393056027967,-0.023163332266311232,1.0,1.0362084736663615
2024-08-02,-0.01501203606293125,-0.01501203606293125,-0.014404931985117013,0.0,0.9595588449648519
2024-08-05,-0.027064005710041833,-0.027064005710041833,-0.02562267900342284,0.0,0.9467437776188392
2024-08-06,-0.0031843327401281374,-0.005584332740128137,-0.0049127530246528715,2.0,0.8797385924643425
2024-08-07,-0.004528813709508278,-0.004528813709508278,-0.003980324763498076,0.0,0.8788890466263505
2024-08-08,4.0260235233346986e-05,4.0260235233346986e-05,3.5350862995616096e-05,0.0,0.8780590274926033
2024-08-09,0.003933319984003286,0.0015333199840032864,0.0013471050350136612,2.0,0.878554410734644
2024-08-12,0.0063906986807632515,0.0063906986807632515,0.005626781798138937,0.0,0.8804642620807966
2024-08-13,0.016592887823309838,0.016592887823309838,0.01453922601018787,0.0,0.8762324054142664
2024-08-14,-0.0005826867148178427,-0.0005826867148178427,-0.000495931791720466,0.0,0.8511122342569665
2024-08-15,0.01813099552323666,0.01813099552323666,0.015502316512703965,0.0,0.8550173923343711
2024-08-16,0.0006034121396326086,0.0006034121396326086,0.0005054121710044282,0.0,0.8375903264262327
2024-08-19,0.009853778196348195,0.007453778196348196,0.006247684901911306,2.0,0.8381903428481696
2024-08-20,-0.005406902009587128,-0.005406902009587128,-0.004512076986904817,0.0,0.8345031921984767
2024-08-21,0.008522704334266273,0.008522704334266273,0.007093556304268465,0.0,0.8323128464926567
2024-08-22,-0.0059026788483988735,-0.0059026788483988735,-0.004880334733103669,0.0,0.8267999764932968
2024-08-23,0.018977905015116037,0.018977905015116037,0.01566075550048991,0.0,0.8252099211170045
2024-08-26,-0.0007036451805927935,-0.0007036451805927935,-0.000564582254166697,0.0,0.8023678264818905
2024-08-27,0.0004191972653022902,0.0004191972653022902,0.0003378224372559567,0.0,0.8058793919190939
2024-08-28,-0.005064641855965418,-0.005064641855965418,-0.004081490806403848,0.0,0.8058794525809244
2024-08-29,0.005286118405971152,0.005286118405971152,0.0042880019838206366,0.0,0.81118159952243
2024-08-30,0.0032420513262659822,0.0032420513262659822,0.002631701420744273,0.0,0.8117395919747277
2024-09-03,-0.020494571854134225,-0.020494571854134225,-0.016627962980193107,0.0,0.8113349768191848
2024-09-04,-0.0009574157969645669,-0.0009574157969645669,-0.0007482578842208697,0.0,0.7815391041104391
2024-09-05,-0.0018741952694740216,-0.0030741952694740213,-0.002403744269178209,1.0,0.781910080028676
2024-09-06,-0.019056653223002817,-0.019056653223002817,-0.015142910984277783,0.0,0.7946259401939029
2024-09-09,0.007944176887986654,0.007944176887986654,0.006124243405230695,0.0,0.770909748307833
2024-09-10,-0.002754776154291372,-0.0039547761542913715,-0.0030421403209599782,1.0,0.769231987418281
2024-09-11,0.009590179201182991,0.009590179201182991,0.0073679759004181495,0.0,0.7682834434949116
2024-09-12,0.012980207997324744,0.012980207997324744,0.009898325885025518,0.0,0.7625706681330213
2024-09-13,0.009468930853821445,0.008268930853821445,0.006309525492501129,1.0,0.7630400597176615
2024-09-16,0.0021897287768344598,0.0021897287768344598,0.0016634156880417428,0.0,0.7596446215802253
2024-09-17,0.0022536671145772236,0.0022536671145772236,0.001714243790965752,0.0,0.7606464059743514
2024-09-18,-0.0023974817901928624,-0.0023974817901928624,-0.0018403122426709083,0.0,0.7676021775009464
2024-09-19,0.022562555085077707,0.022562555085077707,0.01731503222820979,0.0,0.7674233774906772
2024-09-20,-0.007169998661821914,-0.007169998661821914,-0.005294813673033715,0.0,0.7384678746492668
2024-09-23,0.0015829066521829416,0.0015829066521829416,0.0011650390207664431,0.0,0.7360124611010832
2024-09-24,0.0136177138659479,0.0136177138659479,0.010035715339069053,0.0,0.7369603619124426
2024-09-25,-0.007428526696837939,-0.007428526696837939,-0.005423754840785229,0.0,0.7301252404590441
2024-09-26,0.018559959324797037,0.018559959324797037,0.013487125385250855,0.0,0.7266786068454029
