date,gross,net,vt,turnover,scale
2020-07-14,0.008086790535806973,0.008086790535806973,0.004115218754332383,0.0,0.508881581155203
2020-07-15,0.007812833524767929,0.007812833524767929,0.003970301451406236,0.0,0.5081768911137997
2020-07-16,-0.006745267691474618,-0.008098318377035537,-0.004120792886670585,1.1275422379674325,0.5088455028337672
2020-07-17,0.006077139458032295,0.006077139458032295,0.003081535463735612,0.0,0.5070700590329017
2020-07-20,0.003212169579417984,0.003212169579417984,0.0016358114418582456,0.0,0.5092543844321693
2020-07-21,0.008609360178380206,0.008609360178380206,0.004470797016477722,0.0,0.5192949213235115
2020-07-22,0.001618002762017262,0.001618002762017262,0.0008524641035716063,0.0,0.5268619582013493
2020-07-23,-0.00399863244414556,-0.00399863244414556,-0.0021144861104816044,0.0,0.5288023192973003
2020-07-24,-0.007228036799774727,-0.007228036799774727,-0.003825748140218104,0.0,0.5292928420532308
2020-07-27,0.01009202523640519,0.01009202523640519,0.005324376161214712,0.0,0.5275825254586136
2020-07-28,-0.00708506799673631,-0.00708506799673631,-0.0037302664674399473,0.0,0.5264969184711099
2020-07-29,0.016098239444148205,0.016098239444148205,0.008447174316182993,0.0,0.5247265917176791
2020-07-30,-0.007049734102195318,-0.007049734102195318,-0.003673134001335889,0.0,0.5210315663100058
2020-07-31,-0.00522219129255928,-0.00522219129255928,-0.002714446421512003,0.0,0.51979069119502
2020-08-03,0.014503347556428582,0.013663347556428581,0.007151877785914291,0.7000000000000001,0.5234352530650035
2020-08-04,0.010606216876743168,0.010606216876743168,0.00552940304434139,0.0,0.5213360341957569
2020-08-05,0.009562215683742657,0.009562215683742657,0.004986332725435588,0.0,0.5214620638512867
2020-08-06,0.0007148952473242027,0.0007148952473242027,0.0003804594767936044,0.0,0.5321891259140897
2020-08-07,-0.0021418484331132137,-0.0021418484331132137,-0.0011412046748331796,0.0,0.5328129932958976
2020-08-10,0.005711695484329926,0.005711695484329926,0.0030578386926101613,0.0,0.5353644466865157
2020-08-11,0.0001627660672611467,0.0001627660672611467,8.764869064142888e-05,0.0,0.5384948602389141
2020-08-12,0.013294221803267177,0.013294221803267177,0.007248873161434435,0.0,0.5452649480884212
2020-08-13,-0.002071558898912037,-0.002071558898912037,-0.0011310977317080314,0.0,0.5460128274904822
